engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
94,120,-0.0017,0.0001,100.0,518.67,642.44,1589.58,1406.43,14.62,21.61,553.52,2388.15,9057.51,1.3,47.66,521.24,2388.06,8132.66,8.4364,0.03,395,2388,100.0,38.99,23.2353
64,61,-0.0036,-0.0005,100.0,518.67,643.03,1583.68,1407.67,14.62,21.61,554.11,2388.07,9052.82,1.3,47.47,521.57,2388.11,8138.36,8.437,0.03,392,2388,100.0,39.04,23.3409
22,176,0.0012,0.0004,100.0,518.67,643.04,1596.01,1415.27,14.62,21.61,552.05,2388.19,9047.16,1.3,48.06,520.31,2388.24,8123.44,8.4997,0.03,395,2388,100.0,38.64,23.2798
72,30,0.0016,-0.0002,100.0,518.67,642.11,1586.93,1402.73,14.62,21.61,553.7,2388.11,9047.02,1.3,47.34,522.75,2388.08,8131.0,8.4429,0.03,393,2388,100.0,38.66,23.4715
92,255,0.006,-0.0003,100.0,518.67,642.97,1585.92,1414.77,14.62,21.61,553.36,2388.08,9081.37,1.3,47.62,520.86,2388.1,8156.96,8.4289,0.03,394,2388,100.0,38.81,23.2267
51,106,0.0007,-0.0001,100.0,518.67,641.7,1583.71,1400.71,14.62,21.61,554.13,2388.02,9083.39,1.3,47.35,522.1,2387.97,8155.37,8.4156,0.03,392,2388,100.0,39.08,23.3035
62,152,-0.0014,-0.0004,100.0,518.67,642.97,1592.93,1420.19,14.62,21.61,553.1,2388.24,9051.23,1.3,48.04,520.35,2388.22,8130.71,8.4939,0.03,396,2388,100.0,38.52,23.2851
88,165,-0.0011,-0.0,100.0,518.67,642.98,1594.26,1413.84,14.62,21.61,553.3,2388.1,9091.24,1.3,47.49,521.49,2388.04,8169.33,8.4612,0.03,394,2388,100.0,38.75,23.2559
75,159,-0.002,0.0004,100.0,518.67,642.98,1589.09,1415.11,14.62,21.61,552.83,2388.1,9046.36,1.3,47.63,521.12,2388.13,8124.0,8.4595,0.03,394,2388,100.0,38.57,23.2432
96,77,0.0002,-0.0002,100.0,518.67,642.14,1585.65,1402.57,14.62,21.61,554.06,2388.06,9053.55,1.3,47.34,521.69,2388.04,8128.16,8.428,0.03,391,2388,100.0,38.9,23.3045
26,32,-0.001,-0.0002,100.0,518.67,642.57,1591.78,1406.33,14.62,21.61,552.87,2388.07,9053.86,1.3,47.43,521.37,2388.08,8129.74,8.455,0.03,393,2388,100.0,38.68,23.3068
60,45,-0.0023,-0.0,100.0,518.67,642.26,1584.41,1405.56,14.62,21.61,554.66,2388.08,9057.41,1.3,47.48,521.71,2388.04,8132.58,8.4623,0.03,394,2388,100.0,38.82,23.3781
95,43,-0.0007,-0.0004,100.0,518.67,642.03,1584.33,1399.94,14.62,21.61,554.81,2388.0,9066.59,1.3,47.36,523.03,2388.0,8150.08,8.4152,0.03,391,2388,100.0,38.96,23.5188
17,146,-0.0001,0.0,100.0,518.67,642.42,1583.59,1405.31,14.62,21.6,553.95,2388.07,9079.65,1.3,47.25,521.64,2388.04,8151.93,8.3745,0.03,394,2388,100.0,38.92,23.4263
82,212,0.0004,0.0004,100.0,518.67,643.66,1601.47,1426.74,14.62,21.61,551.85,2388.13,9199.74,1.3,48.22,520.16,2388.19,8255.68,8.5338,0.03,396,2388,100.0,38.5,23.2379
67,38,0.0018,-0.0004,100.0,518.67,642.43,1587.25,1406.64,14.62,21.61,554.0,2388.07,9064.0,1.3,47.48,522.37,2388.01,8149.68,8.4275,0.03,392,2388,100.0,38.9,23.4425
14,41,0.0012,0.0004,100.0,518.67,642.73,1587.33,1407.09,14.62,21.61,553.72,2388.12,9061.33,1.3,47.68,521.87,2388.15,8136.29,8.4475,0.03,393,2388,100.0,38.59,23.2079
64,227,-0.0022,0.0003,100.0,518.67,643.07,1603.16,1418.52,14.62,21.61,552.1,2388.12,9076.51,1.3,47.89,521.48,2388.15,8155.69,8.4726,0.03,394,2388,100.0,38.67,23.2327
67,13,0.0017,-0.0002,100.0,518.67,642.14,1587.24,1404.68,14.62,21.61,554.04,2388.1,9068.16,1.3,47.28,521.97,2388.05,8146.02,8.4271,0.03,393,2388,100.0,38.89,23.3479
62,125,-0.0005,0.0001,100.0,518.67,643.03,1593.71,1418.66,14.62,21.61,552.4,2388.24,9050.13,1.3,47.9,520.77,2388.15,8127.59,8.4455,0.03,393,2388,100.0,38.61,23.2072
52,58,0.0018,0.0003,100.0,518.67,642.06,1593.26,1407.55,14.62,21.61,553.42,2388.08,9056.33,1.3,47.45,521.51,2388.11,8126.71,8.4123,0.03,394,2388,100.0,38.8,23.2945
30,18,-0.0017,0.0003,100.0,518.67,642.09,1576.63,1398.25,14.62,21.61,554.86,2388.01,9064.79,1.3,47.04,522.52,2387.99,8141.48,8.4257,0.03,392,2388,100.0,39.04,23.4545
29,5,0.0006,-0.0005,100.0,518.67,642.76,1588.83,1405.83,14.62,21.61,553.38,2388.08,9062.12,1.3,47.4,521.66,2388.06,8140.63,8.4279,0.03,393,2388,100.0,38.88,23.2584
59,42,0.0035,0.0002,100.0,518.67,642.06,1588.54,1394.96,14.62,21.61,554.65,2387.99,9053.16,1.3,47.38,522.34,2387.99,8139.02,8.3533,0.03,391,2388,100.0,39.01,23.3713
69,296,0.0028,0.0004,100.0,518.67,642.58,1595.72,1416.09,14.62,21.61,551.89,2388.16,9064.71,1.3,47.6,520.39,2388.2,8136.22,8.4666,0.03,395,2388,100.0,38.69,23.2406
96,220,-0.0005,0.0,100.0,518.67,642.18,1589.6,1407.02,14.62,21.61,553.43,2388.15,9058.46,1.3,47.36,521.65,2388.06,8134.97,8.4345,0.03,393,2388,100.0,38.74,23.2151
7,77,-0.0072,-0.0001,100.0,518.67,642.36,1588.83,1400.6,14.62,21.61,554.47,2388.06,9072.36,1.3,47.29,522.27,2387.99,8151.03,8.4149,0.03,392,2388,100.0,38.91,23.3784
94,214,0.002,-0.0003,100.0,518.67,642.16,1593.01,1422.71,14.62,21.61,551.89,2388.13,9085.22,1.3,47.88,520.61,2388.17,8162.82,8.5024,0.03,396,2388,100.0,38.54,23.224
74,138,0.0012,-0.0,100.0,518.67,642.88,1590.98,1418.69,14.62,21.61,552.89,2388.16,9063.1,1.3,47.79,521.35,2388.12,8137.16,8.451,0.03,396,2388,100.0,38.7,23.2749
19,57,0.0002,0.0004,100.0,518.67,642.85,1591.29,1410.83,14.62,21.61,552.8,2388.13,9038.94,1.3,47.52,520.98,2388.1,8121.89,8.4327,0.03,393,2388,100.0,38.97,23.2607
95,51,0.0022,-0.0004,100.0,518.67,642.23,1587.91,1397.38,14.62,21.6,555.12,2387.95,9068.2,1.3,46.97,522.43,2388.02,8148.36,8.4209,0.03,390,2388,100.0,38.95,23.5191
24,44,-0.0005,-0.0004,100.0,518.67,642.05,1587.93,1402.84,14.62,21.61,554.55,2388.05,9069.5,1.3,47.11,522.09,2387.99,8148.92,8.401,0.03,390,2388,100.0,39.0,23.3801
21,109,0.0008,0.0003,100.0,518.67,642.38,1598.37,1408.88,14.62,21.61,553.05,2388.13,9064.0,1.3,47.52,521.42,2388.1,8136.77,8.4322,0.03,395,2388,100.0,38.84,23.2023
25,79,-0.0032,-0.0001,100.0,518.67,642.7,1591.2,1403.97,14.62,21.61,552.87,2388.1,9049.62,1.3,47.59,521.19,2388.14,8135.97,8.41,0.03,395,2388,100.0,38.91,23.4012
98,141,0.0002,-0.0002,100.0,518.67,643.28,1587.88,1424.33,14.62,21.61,551.96,2388.21,9063.13,1.3,47.84,520.62,2388.17,8135.55,8.5124,0.03,395,2388,100.0,38.45,23.1511
92,212,0.0006,0.0,100.0,518.67,642.58,1598.03,1404.45,14.62,21.61,553.29,2388.1,9070.93,1.3,47.38,521.2,2388.02,8143.12,8.4374,0.03,393,2388,100.0,39.0,23.3545
83,71,0.0006,0.0003,100.0,518.67,642.33,1581.85,1396.95,14.62,21.61,554.82,2388.02,9053.58,1.3,47.13,522.33,2388.0,8139.77,8.4167,0.03,390,2388,100.0,39.02,23.3773
38,100,0.0006,-0.0004,100.0,518.67,642.91,1587.0,1412.3,14.62,21.61,553.61,2388.11,9052.84,1.3,47.63,520.79,2388.1,8141.58,8.4179,0.03,393,2388,100.0,38.87,23.2959
16,157,0.0019,0.0005,100.0,518.67,643.4,1591.78,1411.02,14.62,21.61,552.52,2388.2,9059.84,1.3,47.78,520.51,2388.13,8137.09,8.518,0.03,395,2388,100.0,38.65,23.1859
86,164,0.0038,-0.0004,100.0,518.67,643.09,1597.33,1407.99,14.62,21.61,553.17,2388.1,9064.08,1.3,47.62,521.28,2388.14,8145.07,8.4352,0.03,393,2388,100.0,38.77,23.2752
83,82,0.0017,0.0003,100.0,518.67,642.2,1583.65,1397.34,14.62,21.61,555.22,2388.03,9060.7,1.3,47.19,522.22,2388.02,8134.2,8.4391,0.03,392,2388,100.0,39.19,23.3999
92,144,-0.0001,-0.0003,100.0,518.67,642.16,1595.23,1395.89,14.62,21.61,553.64,2388.06,9063.16,1.3,47.44,521.63,2388.05,8140.65,8.4138,0.03,393,2388,100.0,38.92,23.2852
91,6,-0.0035,0.0004,100.0,518.67,642.93,1596.45,1411.41,14.62,21.61,553.08,2388.13,9059.51,1.3,47.54,521.01,2388.1,8130.9,8.4826,0.03,396,2388,100.0,38.76,23.2511
71,171,0.0003,0.0004,100.0,518.67,643.36,1601.38,1410.27,14.62,21.61,552.31,2388.1,9092.33,1.3,47.86,520.78,2388.09,8166.44,8.4744,0.03,395,2388,100.0,38.67,23.1018
78,1,0.0016,-0.0004,100.0,518.67,642.0,1587.5,1395.1,14.62,21.61,554.76,2388.02,9055.79,1.3,47.0,522.48,2387.96,8139.23,8.3303,0.03,392,2388,100.0,39.26,23.4923
71,141,0.0003,-0.0003,100.0,518.67,643.0,1583.94,1412.73,14.62,21.61,552.67,2388.12,9062.92,1.3,47.59,521.55,2388.19,8145.93,8.4551,0.03,393,2388,100.0,38.61,23.3516
63,21,0.0024,0.0,100.0,518.67,642.53,1588.08,1409.94,14.62,21.61,554.53,2388.06,9060.73,1.3,47.48,521.35,2388.04,8136.7,8.4192,0.03,393,2388,100.0,39.06,23.3518
59,8,0.0029,0.0004,100.0,518.67,642.02,1583.08,1398.88,14.62,21.61,555.13,2388.01,9068.66,1.3,47.11,522.43,2387.99,8139.45,8.4222,0.03,389,2388,100.0,39.05,23.4404
78,117,0.001,0.0004,100.0,518.67,641.81,1585.26,1396.06,14.62,21.61,554.94,2388.05,9059.54,1.3,47.38,521.83,2388.01,8140.81,8.3748,0.03,389,2388,100.0,39.12,23.3804
75,113,-0.001,-0.0002,100.0,518.67,642.74,1586.68,1412.68,14.62,21.61,552.77,2388.19,9036.54,1.3,47.57,521.52,2388.17,8121.03,8.4327,0.03,393,2388,100.0,38.66,23.379
71,79,-0.0,-0.0003,100.0,518.67,642.66,1589.88,1401.29,14.62,21.61,553.35,2388.1,9042.94,1.3,47.58,521.82,2388.11,8127.47,8.492,0.03,393,2388,100.0,38.89,23.3964
12,93,0.0009,-0.0003,100.0,518.67,643.15,1587.64,1414.14,14.62,21.61,553.53,2388.16,9050.01,1.3,47.83,521.57,2388.13,8123.55,8.4402,0.03,393,2388,100.0,38.76,23.2344
91,100,0.0014,0.0,100.0,518.67,643.15,1599.1,1426.6,14.62,21.61,551.7,2388.15,9048.48,1.3,47.81,520.83,2388.22,8128.5,8.4524,0.03,395,2388,100.0,38.61,23.2193
83,63,-0.0,0.0001,100.0,518.67,642.05,1580.13,1398.63,14.62,21.61,554.9,2388.02,9049.92,1.3,47.13,522.79,2388.04,8142.59,8.4112,0.03,391,2388,100.0,39.07,23.2978
59,219,0.0027,-0.0005,100.0,518.67,643.27,1599.87,1417.33,14.62,21.61,552.05,2388.25,9071.83,1.3,47.96,519.96,2388.22,8138.8,8.5069,0.03,395,2388,100.0,38.55,23.0707
69,239,-0.0016,0.0005,100.0,518.67,643.18,1581.22,1406.81,14.62,21.61,552.88,2388.11,9063.76,1.3,47.59,521.26,2388.09,8138.4,8.4704,0.03,391,2388,100.0,38.77,23.2965
84,114,0.0021,0.0002,100.0,518.67,642.56,1589.77,1408.76,14.62,21.61,553.24,2388.11,9052.41,1.3,47.56,520.71,2388.1,8121.0,8.4425,0.03,394,2388,100.0,38.72,23.2912
49,88,0.0008,-0.0001,100.0,518.67,642.73,1590.17,1411.61,14.62,21.61,553.02,2388.16,9049.85,1.3,47.53,521.13,2388.14,8128.85,8.43,0.03,392,2388,100.0,38.88,23.24
34,85,0.0028,-0.0002,100.0,518.67,642.91,1591.24,1413.17,14.62,21.61,552.67,2388.06,9067.16,1.3,47.55,521.62,2388.09,8139.69,8.4133,0.03,393,2388,100.0,38.8,23.3607
16,85,0.0007,0.0,100.0,518.67,643.08,1591.41,1414.65,14.62,21.61,553.47,2388.07,9053.18,1.3,47.58,521.36,2388.13,8136.18,8.4863,0.03,394,2388,100.0,38.78,23.3782
75,160,-0.0011,-0.0002,100.0,518.67,643.09,1593.9,1418.71,14.62,21.61,553.17,2388.19,9038.76,1.3,47.71,521.03,2388.18,8120.59,8.4713,0.03,395,2388,100.0,38.77,23.421
43,38,0.0023,-0.0004,100.0,518.67,641.7,1587.69,1402.39,14.62,21.61,554.05,2388.08,9057.12,1.3,47.37,522.1,2388.06,8137.57,8.3769,0.03,391,2388,100.0,38.85,23.4556
47,15,-0.0005,0.0002,100.0,518.67,642.11,1590.53,1396.66,14.62,21.61,553.46,2387.98,9062.51,1.3,47.24,522.47,2388.02,8144.59,8.3994,0.03,390,2388,100.0,39.03,23.4858
56,51,0.0051,-0.0005,100.0,518.67,642.27,1587.17,1410.29,14.62,21.61,552.65,2388.15,9054.91,1.3,47.58,520.96,2388.15,8126.48,8.4308,0.03,393,2388,100.0,38.77,23.4247
91,33,0.0059,0.0,100.0,518.67,642.98,1594.07,1412.48,14.62,21.61,553.11,2388.11,9054.22,1.3,47.66,521.19,2388.15,8137.0,8.4534,0.03,394,2388,100.0,38.49,23.2809
22,195,-0.0049,-0.0004,100.0,518.67,643.55,1595.05,1433.89,14.62,21.61,551.28,2388.23,9054.33,1.3,48.2,519.54,2388.28,8120.7,8.5599,0.03,396,2388,100.0,38.28,23.0552
40,175,-0.0024,-0.0004,100.0,518.67,643.63,1598.28,1423.96,14.62,21.61,551.82,2388.2,9111.11,1.3,47.99,520.53,2388.18,8179.09,8.5106,0.03,395,2388,100.0,38.52,23.124
65,76,-0.0001,-0.0001,100.0,518.67,642.52,1583.39,1404.66,14.62,21.61,554.51,2388.01,9053.72,1.3,47.23,522.29,2388.02,8143.84,8.3976,0.03,393,2388,100.0,39.03,23.2327
32,77,0.0033,0.0001,100.0,518.67,642.54,1587.99,1409.46,14.62,21.61,552.86,2388.15,9052.22,1.3,47.47,521.15,2388.13,8128.29,8.4573,0.03,394,2388,100.0,38.88,23.2737
100,59,0.0007,-0.0001,100.0,518.67,642.44,1592.61,1406.87,14.62,21.61,554.13,2388.03,9066.0,1.3,47.38,521.29,2387.99,8140.58,8.4109,0.03,392,2388,100.0,38.8,23.3673
72,197,0.0011,0.0003,100.0,518.67,643.41,1598.87,1419.88,14.62,21.61,551.29,2388.24,9039.91,1.3,48.0,520.29,2388.29,8106.14,8.4702,0.03,394,2388,100.0,38.54,23.1234
99,86,-0.0036,0.0002,100.0,518.67,642.57,1590.87,1403.88,14.62,21.61,553.92,2387.98,9064.16,1.3,47.36,521.83,2388.03,8135.04,8.4129,0.03,393,2388,100.0,38.81,23.3359
6,17,0.0015,-0.0005,100.0,518.67,643.11,1588.67,1411.59,14.62,21.61,552.85,2388.08,9042.32,1.3,47.49,521.35,2388.12,8122.36,8.445,0.03,392,2388,100.0,38.87,23.2692
54,113,0.003,0.0004,100.0,518.67,641.81,1586.81,1404.3,14.62,21.61,555.06,2388.01,9070.85,1.3,47.23,522.58,2388.04,8146.36,8.3938,0.03,392,2388,100.0,38.95,23.3545
53,187,-0.0005,-0.0002,100.0,518.67,643.7,1600.45,1426.43,14.62,21.61,552.03,2388.16,9147.04,1.3,48.05,520.72,2388.16,8214.98,8.5172,0.03,395,2388,100.0,38.54,23.1469
89,27,-0.0003,-0.0005,100.0,518.67,642.03,1580.0,1403.67,14.62,21.61,553.73,2388.12,9050.08,1.3,47.17,521.88,2388.06,8127.84,8.4365,0.03,391,2388,100.0,38.99,23.3912
96,246,-0.0004,-0.0001,100.0,518.67,643.03,1588.51,1410.97,14.62,21.61,552.7,2388.15,9058.53,1.3,47.67,521.34,2388.14,8133.79,8.4498,0.03,392,2388,100.0,38.86,23.3789
14,163,-0.0012,0.0001,100.0,518.67,643.08,1592.53,1419.39,14.62,21.61,551.91,2388.17,9110.19,1.3,47.99,520.6,2388.13,8179.09,8.4926,0.03,396,2388,100.0,38.66,23.1457
66,80,-0.0017,-0.0003,100.0,518.67,643.03,1594.31,1409.21,14.62,21.61,552.71,2388.19,9057.19,1.3,47.61,521.43,2388.16,8139.1,8.4394,0.03,395,2388,100.0,38.75,23.2244
9,60,-0.0024,0.0001,100.0,518.67,642.54,1584.68,1398.98,14.62,21.61,553.98,2388.01,9068.77,1.3,47.33,522.21,2388.0,8147.12,8.4107,0.03,391,2388,100.0,38.93,23.4029
54,64,-0.0013,0.0004,100.0,518.67,642.16,1592.19,1388.31,14.62,21.61,555.46,2388.02,9060.64,1.3,47.21,522.37,2388.0,8145.58,8.3846,0.03,390,2388,100.0,39.11,23.3878
9,201,-0.0016,0.0004,100.0,518.67,644.04,1595.36,1428.43,14.62,21.61,552.3,2388.5,9239.76,1.3,48.11,520.28,2388.56,8289.63,8.5156,0.03,399,2388,100.0,38.45,23.0284
71,83,-0.0011,0.0001,100.0,518.67,643.16,1592.31,1415.27,14.62,21.61,553.55,2388.15,9053.54,1.3,47.39,521.35,2388.11,8134.15,8.4222,0.03,393,2388,100.0,38.88,23.2723
47,206,-0.002,0.0001,100.0,518.67,643.19,1598.99,1425.61,14.62,21.61,552.35,2388.16,9098.91,1.3,47.96,520.64,2388.15,8166.29,8.4887,0.03,396,2388,100.0,38.42,23.0552
64,122,0.0008,0.0005,100.0,518.67,643.16,1589.31,1401.02,14.62,21.61,553.49,2388.05,9066.24,1.3,47.42,521.67,2388.07,8145.19,8.4812,0.03,394,2388,100.0,38.73,23.2869
71,59,0.0011,0.0,100.0,518.67,642.72,1592.42,1408.98,14.62,21.61,553.1,2388.07,9046.41,1.3,47.41,521.27,2388.13,8128.58,8.4088,0.03,393,2388,100.0,38.98,23.336
77,49,-0.0036,-0.0002,100.0,518.67,642.48,1580.52,1403.2,14.62,21.61,553.46,2388.1,9056.41,1.3,47.49,521.0,2388.06,8133.78,8.4468,0.03,393,2388,100.0,38.76,23.2819
5,259,-0.0018,-0.0003,100.0,518.67,643.78,1608.65,1420.14,14.62,21.61,551.42,2388.21,9136.26,1.3,48.05,520.12,2388.15,8203.36,8.539,0.03,397,2388,100.0,38.34,23.0195
84,192,-0.0017,0.0002,100.0,518.67,642.97,1595.3,1417.09,14.62,21.61,553.2,2388.2,9057.69,1.3,47.67,520.94,2388.16,8134.52,8.4577,0.03,394,2388,100.0,38.8,23.3307
90,106,-0.003,-0.0002,100.0,518.67,642.3,1582.62,1415.06,14.62,21.61,553.49,2388.09,9051.41,1.3,47.59,521.13,2388.18,8137.62,8.4311,0.03,394,2388,100.0,38.83,23.2623
25,77,0.0007,0.0004,100.0,518.67,642.63,1586.42,1409.03,14.62,21.61,553.38,2388.05,9052.65,1.3,47.49,521.65,2388.08,8133.92,8.4539,0.03,394,2388,100.0,38.94,23.3454
43,70,-0.0005,0.0,100.0,518.67,642.66,1587.33,1398.12,14.62,21.61,554.33,2388.09,9051.0,1.3,47.25,521.65,2388.03,8137.57,8.433,0.03,391,2388,100.0,38.92,23.3412
97,175,0.0011,0.0005,100.0,518.67,642.58,1599.64,1414.21,14.62,21.61,553.59,2388.11,9115.17,1.3,47.68,521.6,2388.09,8191.69,8.4412,0.03,395,2388,100.0,38.82,23.2674
18,116,-0.0001,0.0002,100.0,518.67,642.19,1583.87,1410.57,14.62,21.61,553.62,2387.94,9074.96,1.3,47.25,521.71,2388.03,8154.75,8.444,0.03,391,2388,100.0,38.9,23.3951
40,141,0.0011,-0.0,100.0,518.67,642.41,1593.39,1420.84,14.62,21.61,552.16,2388.12,9073.17,1.3,47.79,520.84,2388.14,8154.24,8.5089,0.03,396,2388,100.0,38.41,23.226
86,248,0.0033,-0.0,100.0,518.67,643.65,1599.4,1418.77,14.62,21.61,551.47,2388.19,9070.15,1.3,48.11,520.63,2388.24,8145.37,8.4879,0.03,394,2388,100.0,38.44,23.2283
3,150,0.0002,-0.0003,100.0,518.67,643.08,1591.34,1407.58,14.62,21.61,553.35,2388.04,9108.76,1.3,47.78,521.77,2388.12,8185.67,8.4995,0.03,393,2388,100.0,38.84,23.2518
12,76,0.0024,0.0002,100.0,518.67,642.56,1588.67,1405.95,14.62,21.61,553.32,2388.15,9051.14,1.3,47.69,521.27,2388.11,8123.71,8.4552,0.03,395,2388,100.0,38.75,23.2364
86,157,0.0002,0.0005,100.0,518.67,642.77,1595.92,1410.56,14.62,21.61,553.14,2388.08,9061.91,1.3,47.61,521.27,2388.08,8146.82,8.4478,0.03,396,2388,100.0,38.83,23.2145
100,163,0.0009,0.0003,100.0,518.67,643.34,1593.58,1412.89,14.62,21.61,552.34,2388.12,9072.13,1.3,48.01,521.09,2388.15,8144.7,8.4537,0.03,396,2388,100.0,38.44,23.1556
11,41,0.0012,0.0002,100.0,518.67,641.62,1584.46,1397.41,14.62,21.61,554.26,2388.03,9055.59,1.3,47.28,522.26,2388.01,8138.82,8.3796,0.03,392,2388,100.0,39.01,23.4146
87,10,-0.0014,-0.0001,100.0,518.67,642.23,1590.91,1398.67,14.62,21.61,554.18,2388.04,9059.42,1.3,47.34,522.27,2388.04,8145.33,8.4331,0.03,393,2388,100.0,38.85,23.3449
14,79,0.0007,-0.0001,100.0,518.67,643.05,1591.64,1407.2,14.62,21.61,553.51,2388.08,9056.22,1.3,47.64,521.18,2388.12,8141.19,8.4381,0.03,394,2388,100.0,38.83,23.2541
62,171,-0.0019,0.0004,100.0,518.67,643.44,1599.43,1424.08,14.62,21.61,552.14,2388.25,9050.31,1.3,48.21,520.26,2388.21,8126.35,8.5255,0.03,394,2388,100.0,38.39,23.0042
6,81,-0.0007,-0.0002,100.0,518.67,642.38,1595.09,1411.1,14.62,21.61,553.81,2388.12,9043.46,1.3,47.51,520.97,2388.12,8118.93,8.4261,0.03,392,2388,100.0,38.8,23.2556
39,109,0.0023,-0.0002,100.0,518.67,643.39,1596.78,1423.07,14.62,21.61,552.04,2388.2,9039.82,1.3,47.86,520.51,2388.21,8119.66,8.5002,0.03,395,2388,100.0,38.48,23.1187
22,82,0.0004,0.0003,100.0,518.67,643.03,1594.13,1408.38,14.62,21.61,553.05,2388.21,9045.56,1.3,47.69,521.33,2388.15,8116.1,8.4525,0.03,394,2388,100.0,38.92,23.2483
56,149,-0.0021,-0.0003,100.0,518.67,642.42,1593.76,1411.74,14.62,21.61,552.55,2388.14,9061.7,1.3,47.47,520.8,2388.18,8142.12,8.4456,0.03,395,2388,100.0,38.63,23.2572
77,146,0.0002,0.0004,100.0,518.67,643.12,1606.96,1423.84,14.62,21.61,552.0,2388.2,9067.18,1.3,48.02,519.85,2388.23,8144.68,8.5117,0.03,396,2388,100.0,38.5,23.1474
29,93,-0.0043,-0.0001,100.0,518.67,643.14,1595.01,1411.22,14.62,21.61,553.42,2388.14,9062.98,1.3,47.42,521.94,2388.14,8147.41,8.47,0.03,392,2388,100.0,38.66,23.2239
90,52,-0.0025,0.0001,100.0,518.67,641.9,1581.26,1398.37,14.62,21.61,554.3,2388.03,9059.26,1.3,47.42,522.2,2388.01,8136.73,8.3871,0.03,394,2388,100.0,38.84,23.3401
54,166,-0.0003,0.0004,100.0,518.67,642.65,1584.04,1406.89,14.62,21.61,554.04,2388.0,9078.86,1.3,47.31,521.93,2388.04,8151.75,8.4772,0.03,393,2388,100.0,38.88,23.3116
25,88,-0.0012,0.0006,100.0,518.67,642.77,1596.76,1408.65,14.62,21.61,553.24,2388.1,9044.78,1.3,47.54,521.08,2388.11,8135.74,8.3914,0.03,392,2388,100.0,38.93,23.3491
53,76,0.0047,-0.0,100.0,518.67,642.87,1586.4,1408.82,14.62,21.61,554.35,2388.07,9069.67,1.3,47.56,521.43,2388.06,8150.36,8.4113,0.03,393,2388,100.0,38.89,23.3097
20,76,0.0001,-0.0005,100.0,518.67,642.12,1592.48,1399.4,14.62,21.61,553.62,2388.09,9060.13,1.3,47.53,521.42,2388.03,8138.96,8.4348,0.03,394,2388,100.0,38.76,23.3029
77,147,0.0018,0.0004,100.0,518.67,642.92,1598.62,1419.2,14.62,21.61,551.88,2388.19,9072.67,1.3,48.17,519.76,2388.11,8136.32,8.527,0.03,396,2388,100.0,38.41,23.1524
18,3,0.0029,0.0002,100.0,518.67,642.4,1590.51,1399.79,14.62,21.61,554.8,2388.04,9068.03,1.3,47.3,521.75,2388.02,8142.88,8.4153,0.03,390,2388,100.0,39.06,23.445
99,174,-0.002,0.0004,100.0,518.67,643.6,1597.44,1422.01,14.62,21.61,551.7,2388.21,9055.57,1.3,48.02,519.91,2388.19,8131.05,8.5154,0.03,396,2388,100.0,38.67,23.0744
63,118,0.001,-0.0003,100.0,518.67,642.94,1595.36,1412.67,14.62,21.61,552.81,2388.08,9080.07,1.3,47.59,521.88,2388.1,8158.88,8.4542,0.03,390,2388,100.0,38.74,23.2121
43,40,-0.0004,0.0003,100.0,518.67,641.5,1582.71,1399.59,14.62,21.61,553.76,2388.02,9048.42,1.3,47.46,522.09,2388.0,8130.71,8.4176,0.03,393,2388,100.0,39.09,23.3125
18,87,0.0014,0.0002,100.0,518.67,642.06,1582.49,1394.99,14.62,21.61,554.53,2388.0,9067.85,1.3,47.29,521.75,2388.04,8150.24,8.3919,0.03,391,2388,100.0,38.86,23.4634
63,168,0.0,-0.0002,100.0,518.67,643.82,1607.15,1427.47,14.62,21.61,552.5,2388.13,9159.54,1.3,47.9,520.48,2388.13,8224.33,8.5061,0.03,396,2388,100.0,38.46,23.1303
65,19,0.0011,-0.0001,100.0,518.67,641.91,1583.52,1393.44,14.62,21.61,554.62,2387.96,9066.07,1.3,47.22,522.39,2388.0,8139.5,8.3833,0.03,391,2388,100.0,39.1,23.3751
52,90,0.001,-0.0001,100.0,518.67,642.71,1592.16,1413.49,14.62,21.61,553.03,2388.12,9045.52,1.3,47.54,522.12,2388.07,8130.54,8.4727,0.03,391,2388,100.0,38.88,23.3463
17,119,-0.0029,-0.0004,100.0,518.67,642.4,1583.74,1394.35,14.62,21.61,553.57,2387.99,9075.59,1.3,47.17,522.14,2388.01,8148.89,8.4079,0.03,392,2388,100.0,38.93,23.3375
54,188,-0.0018,-0.0001,100.0,518.67,642.56,1590.17,1403.55,14.62,21.61,553.47,2388.07,9084.69,1.3,47.27,521.69,2388.08,8162.16,8.4287,0.03,392,2388,100.0,38.91,23.2308
42,158,-0.0027,0.0004,100.0,518.67,643.31,1596.1,1414.66,14.62,21.61,552.07,2388.19,9063.07,1.3,47.67,521.11,2388.12,8141.85,8.475,0.03,393,2388,100.0,38.62,23.2423
94,138,-0.0012,0.0002,100.0,518.67,643.06,1590.7,1412.53,14.62,21.61,552.85,2388.11,9053.99,1.3,47.59,521.14,2388.16,8139.13,8.4453,0.03,394,2388,100.0,38.81,23.2599
27,58,0.0017,0.0002,100.0,518.67,642.57,1584.91,1401.33,14.62,21.61,552.96,2388.05,9069.47,1.3,47.45,521.26,2388.07,8143.44,8.4361,0.03,393,2388,100.0,38.92,23.3731
